,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,unnamed_0,unnamed_0.1,unique_key,created_date,closed_date,location_type,incident_zip,incident_address,street_name,address_type,city,landmark,status,due_date,resolution_action_updated_date,community_board,borough,x_coordinate_(state_plane),y_coordinate_(state_plane),park_borough,latitude,longitude,days_open
9127,9127,9127,9127,9127,99292,33704574,2016-06-27T11:00:00,2016-07-03T11:00:00,3+ Family Apt. Building,10304.0,234 TARGEE STREET,TARGEE STREET,ADDRESS,STATEN ISLAND,,Closed,07-27-2016 11:44:41 AM,07-03-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,960879.0,165741.0,STATEN ISLAND,40.6215664,-74.0841874,6.0
9128,9128,9128,9128,9128,99297,33705723,2016-06-28T11:00:00,2016-07-21T11:00:00,1-2 Family Dwelling,10302.0,,,INTERSECTION,STATEN ISLAND,,Closed,07-28-2016 07:31:04 PM,07-21-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,947247.0,166864.0,STATEN ISLAND,40.6246023,-74.1332988,23.0
9129,9129,9129,9129,9129,99300,33706658,2016-06-28T11:00:00,2016-07-03T11:00:00,1-2 Family Dwelling,10304.0,40 THELMA COURT,THELMA COURT,ADDRESS,STATEN ISLAND,,Closed,07-28-2016 08:13:43 PM,07-03-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,962433.0,165629.0,STATEN ISLAND,40.6212629,-74.0785892,5.0
9130,9130,9130,9130,9130,99307,33706833,2016-06-28T11:00:00,,3+ Family Apt. Building,10011.0,251 WEST 15 STREET,WEST 15 STREET,ADDRESS,NEW YORK,,Assigned,07-28-2016 03:19:04 PM,06-28-2016 12:00:00 AM,04 MANHATTAN,MANHATTAN,984079.0,208827.0,MANHATTAN,40.7398585,-74.0006171,
9131,9131,9131,9131,9131,99321,33708930,2016-06-28T11:00:00,2016-07-09T11:00:00,Other (Explain Below),10312.0,,,INTERSECTION,STATEN ISLAND,,Closed,07-28-2016 02:40:14 PM,07-09-2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,934933.0,141621.0,STATEN ISLAND,40.5552555,-74.1774742,11.0
9132,9132,9132,9132,9132,99354,33712402,2016-06-28T11:00:00,2016-06-28T11:00:00,1-2 Family Dwelling,10303.0,5 EMERIC COURT,EMERIC COURT,ADDRESS,STATEN ISLAND,,Closed,07-28-2016 06:44:54 PM,06-28-2016 06:48:58 PM,01 STATEN ISLAND,STATEN ISLAND,942599.0,171403.0,STATEN ISLAND,40.6370403,-74.1500707,0.0
9133,9133,9133,9133,9133,99358,33713560,2016-06-28T11:00:00,2016-08-18T11:00:00,1-2 Family Dwelling,10304.0,1037 TODT HILL ROAD,TODT HILL ROAD,ADDRESS,STATEN ISLAND,,Closed,07-28-2016 10:14:07 AM,08-18-2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,953383.0,152435.0,STATEN ISLAND,40.5850734,-74.1110892,51.0
9134,9134,9134,9134,9134,99369,33714612,2016-06-29T11:00:00,2016-07-06T11:00:00,1-2 Family Dwelling,11220.0,542 54 STREET,54 STREET,ADDRESS,BROOKLYN,,Closed,07-29-2016 09:53:56 AM,07-06-2016 12:00:00 AM,07 BROOKLYN,BROOKLYN,981013.0,173269.0,BROOKLYN,40.6422594,-74.011664,7.0
9135,9135,9135,9135,9135,99377,33715764,2016-06-29T11:00:00,2016-07-21T11:00:00,Other (Explain Below),10302.0,47 MONTELL STREET,MONTELL STREET,ADDRESS,STATEN ISLAND,,Closed,07-29-2016 09:50:14 PM,07-21-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945890.0,168389.0,STATEN ISLAND,40.6287823,-74.1381959,22.0
9136,9136,9136,9136,9136,99378,33715789,2016-06-29T11:00:00,2016-07-12T11:00:00,Other (Explain Below),10006.0,2 RECTOR STREET,RECTOR STREET,ADDRESS,NEW YORK,,Closed,07-29-2016 09:38:28 AM,07-12-2016 12:00:00 AM,01 MANHATTAN,MANHATTAN,980631.0,197150.0,MANHATTAN,40.70780720000001,-74.0130533,13.0
9137,9137,9137,9137,9137,99405,33719381,2016-06-29T11:00:00,2016-07-12T11:00:00,Commercial Building,10013.0,222 WEST BROADWAY,WEST BROADWAY,ADDRESS,NEW YORK,,Closed,07-29-2016 10:43:07 AM,07-12-2016 12:00:00 AM,01 MANHATTAN,MANHATTAN,982506.0,201326.0,MANHATTAN,40.71926989999999,-74.0062915,13.0
9138,9138,9138,9138,9138,99407,33719398,2016-06-29T11:00:00,2016-07-12T11:00:00,1-2 Family Dwelling,10314.0,10 BLEEKER PLACE,BLEEKER PLACE,ADDRESS,STATEN ISLAND,,Closed,07-29-2016 04:47:49 PM,07-12-2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,938770.0,158311.0,STATEN ISLAND,40.6010867,-74.1637785,13.0
9139,9139,9139,9139,9139,99408,33719408,2016-06-29T11:00:00,2016-07-11T11:00:00,Catch Basin/Sewer,10014.0,49 CARMINE STREET,CARMINE STREET,ADDRESS,NEW YORK,,Closed,07-29-2016 08:19:30 AM,07-11-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,983214.0,205211.0,MANHATTAN,40.7299334,-74.003738,12.0
9140,9140,9140,9140,9140,99418,33720637,2016-06-29T11:00:00,2016-07-08T11:00:00,1-2 Family Dwelling,10308.0,77 IRONWOOD STREET,IRONWOOD STREET,ADDRESS,STATEN ISLAND,,Closed,07-29-2016 05:46:15 PM,07-08-2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,943718.0,144048.0,STATEN ISLAND,40.5619891,-74.1458712,9.0
9141,9141,9141,9141,9141,99442,33722777,2016-06-29T11:00:00,2016-07-24T11:00:00,1-2 Family Dwelling,10306.0,456 HUNTER AVENUE,HUNTER AVENUE,ADDRESS,STATEN ISLAND,,Closed,07-29-2016 08:21:20 AM,07-24-2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,957974.0,149387.0,STATEN ISLAND,40.5766698,-74.0945882,25.0
9142,9142,9142,9142,9142,99446,33722978,2016-06-29T11:00:00,2016-06-29T11:00:00,1-2 Family Dwelling,10314.0,231 REGIS DRIVE,REGIS DRIVE,ADDRESS,STATEN ISLAND,,Closed,07-29-2016 09:20:55 AM,06-29-2016 09:29:40 AM,01 STATEN ISLAND,STATEN ISLAND,939026.0,165350.0,STATEN ISLAND,40.6204086,-74.1629038,0.0
9143,9143,9143,9143,9143,99461,33724152,2016-06-30T11:00:00,2016-06-30T11:00:00,3+ Family Apt. Building,11214.0,2049 20 LANE,20 LANE,ADDRESS,BROOKLYN,,Closed,07-30-2016 05:58:52 PM,06-30-2016 06:05:37 PM,11 BROOKLYN,BROOKLYN,983363.0,157113.0,BROOKLYN,40.5979151,-74.003194,0.0
9144,9144,9144,9144,9144,99479,33726245,2016-06-30T11:00:00,2016-07-08T11:00:00,Catch Basin/Sewer,10306.0,,,INTERSECTION,STATEN ISLAND,,Closed,07-30-2016 02:32:50 PM,07-08-2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,954196.0,143014.0,STATEN ISLAND,40.5591652,-74.1081599,8.0
9145,9145,9145,9145,9145,99482,33726343,2016-06-30T11:00:00,2016-06-30T11:00:00,1-2 Family Dwelling,10314.0,1193 ROCKLAND AVENUE,ROCKLAND AVENUE,LATLONG,STATEN ISLAND,,Closed,07-30-2016 05:26:11 PM,06-30-2016 05:28:55 PM,Unspecified STATEN ISLAND,STATEN ISLAND,940686.0,155647.0,STATEN ISLAND,40.5937843,-74.1568604,0.0
9146,9146,9146,9146,9146,99489,33726405,2016-06-30T11:00:00,2016-07-10T11:00:00,Other (Explain Below),10314.0,,,INTERSECTION,STATEN ISLAND,,Closed,07-30-2016 03:53:37 PM,07-10-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,950529.0,161602.0,STATEN ISLAND,40.6101723,-74.12144959999998,10.0
9147,9147,9147,9147,9147,99513,33729612,2016-06-30T18:28:21,,3+ Family Apt. Building,10014.0,396 BLEECKER STREET,BLEECKER STREET,ADDRESS,NEW YORK,,Pending,07-30-2016 07:28:21 PM,06-30-2016 07:36:44 PM,02 MANHATTAN,MANHATTAN,982845.0,207323.0,MANHATTAN,40.7357302,-74.0050698,
9148,9148,9148,9148,9148,99541,33734810,2016-07-01T11:00:00,2016-07-03T11:00:00,1-2 Family Dwelling,10310.0,123 DONGAN STREET,DONGAN STREET,ADDRESS,STATEN ISLAND,,Closed,07-31-2016 08:50:46 AM,07-03-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949769.0,170555.0,STATEN ISLAND,40.6347435,-74.12423249999998,2.0
9149,9149,9149,9149,9149,99568,33738789,2016-07-02T11:00:00,2016-07-11T11:00:00,Construction Site,10013.0,72 GRAND STREET,GRAND STREET,ADDRESS,NEW YORK,,Closed,08-01-2016 01:17:48 AM,07-11-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,983459.0,202301.0,MANHATTAN,40.72194620000001,-74.0028536,9.0
9150,9150,9150,9150,9150,99569,33738956,2016-07-01T11:00:00,2016-07-24T11:00:00,1-2 Family Dwelling,10306.0,456 HUNTER AVENUE,HUNTER AVENUE,ADDRESS,STATEN ISLAND,,Closed,07-31-2016 08:16:52 AM,07-24-2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,957974.0,149387.0,STATEN ISLAND,40.5766698,-74.0945882,23.0
9151,9151,9151,9151,9151,99574,33739721,2016-07-01T11:00:00,,1-2 Family Dwelling,10310.0,81 BODINE STREET,BODINE STREET,ADDRESS,STATEN ISLAND,,Assigned,07-31-2016 03:24:45 PM,07-01-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949410.0,171195.0,STATEN ISLAND,40.6364988,-74.1255293,
9152,9152,9152,9152,9152,99580,33740601,2016-07-03T11:00:00,2016-07-12T11:00:00,Catch Basin/Sewer,10013.0,327 GREENWICH STREET,GREENWICH STREET,LATLONG,NEW YORK,,Closed,08-02-2016 12:14:39 AM,07-12-2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,981369.0,200714.0,MANHATTAN,40.7175903,-74.0103912,9.0
9153,9153,9153,9153,9153,99584,33741338,2016-07-02T11:00:00,2016-07-11T11:00:00,3+ Family Apt. Building,10014.0,100 CHARLTON STREET,CHARLTON STREET,ADDRESS,NEW YORK,,Closed,08-01-2016 11:07:13 AM,07-11-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,982001.0,204286.0,MANHATTAN,40.727394200000006,-74.0081142,9.0
9154,9154,9154,9154,9154,99585,33741421,2016-07-03T11:00:00,2016-07-03T11:00:00,Construction Site,10013.0,15 JAY STREET,JAY STREET,LATLONG,NEW YORK,,Closed,08-02-2016 12:11:21 AM,07-03-2016 12:14:55 AM,Unspecified MANHATTAN,MANHATTAN,981528.0,200953.0,MANHATTAN,40.7182465,-74.009819,0.0
9155,9155,9155,9155,9155,99600,33743046,2016-07-02T11:00:00,2016-07-28T11:00:00,Vacant Lot,10309.0,134 CLAYPIT ROAD,CLAYPIT ROAD,ADDRESS,STATEN ISLAND,,Closed,08-01-2016 01:21:41 PM,07-28-2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,922382.0,136077.0,STATEN ISLAND,40.5399596,-74.2225899,26.0
9156,9156,9156,9156,9156,99601,33743232,2016-07-02T11:00:00,2016-07-11T11:00:00,1-2 Family Dwelling,10303.0,23 LUDWIG LANE,LUDWIG LANE,ADDRESS,STATEN ISLAND,,Closed,08-01-2016 10:41:51 AM,07-11-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,940326.0,166042.0,STATEN ISLAND,40.6223145,-74.1582255,9.0
9157,9157,9157,9157,9157,99603,33743702,2016-07-02T11:00:00,2016-07-02T11:00:00,3+ Family Apt. Building,10014.0,43 JANE STREET,JANE STREET,LATLONG,NEW YORK,,Closed,08-01-2016 09:06:43 PM,07-02-2016 09:11:06 PM,Unspecified MANHATTAN,MANHATTAN,982943.0,208266.0,MANHATTAN,40.7383194,-74.004715,0.0
9158,9158,9158,9158,9158,99610,33744530,2016-07-02T11:00:00,,Other (Explain Below),10011.0,412 WEST 17TH STREET,WEST 17TH STREET,LATLONG,NEW YORK,,Assigned,08-01-2016 11:38:52 PM,07-02-2016 11:42:17 PM,Unspecified MANHATTAN,MANHATTAN,983011.0,209938.0,MANHATTAN,40.7429085,-74.00447079999998,
9159,9159,9159,9159,9159,99614,33745474,2016-07-02T11:00:00,2016-07-21T11:00:00,1-2 Family Dwelling,10302.0,33 BURNSIDE AVENUE,BURNSIDE AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-01-2016 05:41:10 PM,07-21-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,946925.0,166813.0,STATEN ISLAND,40.624461,-74.1344585,19.0
9160,9160,9160,9160,9160,99623,33747101,2016-07-03T11:00:00,2016-07-30T11:00:00,Vacant Building,10310.0,160 GREENLEAF AVENUE,GREENLEAF AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-02-2016 05:02:15 PM,07-30-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949106.0,167580.0,STATEN ISLAND,40.62657520000001,-74.1266058,27.0
9161,9161,9161,9161,9161,99633,33748549,2016-07-03T11:00:00,2016-07-10T11:00:00,Construction Site,10314.0,115 QUINLAN AVENUE,QUINLAN AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-02-2016 10:49:23 AM,07-10-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,948477.0,161323.0,STATEN ISLAND,40.6093985,-74.1288386,7.0
9162,9162,9162,9162,9162,99634,33748574,2016-07-04T11:00:00,2016-06-30T09:11:15,3+ Family Mixed Use Building,10014.0,233 WEST 4 STREET,WEST 4 STREET,ADDRESS,NEW YORK,,Pending,08-03-2016 02:10:09 AM,07-04-2016 02:13:39 AM,02 MANHATTAN,MANHATTAN,983422.0,206821.0,MANHATTAN,40.7343524,-74.00298769999998,-5.0
9163,9163,9163,9163,9163,99672,33754538,2016-07-04T11:00:00,2016-07-10T11:00:00,1-2 Family Dwelling,10304.0,16 VANDERBILT AVENUE,VANDERBILT AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-03-2016 04:11:56 PM,07-10-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,963966.0,165960.0,STATEN ISLAND,40.6221751,-74.073068,6.0
9164,9164,9164,9164,9164,99678,33756572,2016-07-04T11:00:00,2016-07-12T11:00:00,Catch Basin/Sewer,10314.0,66 BERGLUND AVENUE,BERGLUND AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-03-2016 02:09:19 PM,07-12-2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,937502.0,161652.0,STATEN ISLAND,40.6102504,-74.1683679,8.0
9165,9165,9165,9165,9165,99679,33756693,2016-07-04T11:00:00,2016-08-01T15:13:52,3+ Family Apt. Building,11220.0,6754 FOURTH AVENUE,FOURTH AVENUE,ADDRESS,BROOKLYN,,Closed,08-03-2016 06:05:43 PM,08-01-2016 04:13:52 PM,10 BROOKLYN,BROOKLYN,977855.0,170923.0,BROOKLYN,40.6358184,-74.0230411,27.0
9166,9166,9166,9166,9166,99681,33757242,2016-07-04T11:00:00,2016-08-01T15:13:52,3+ Family Apt. Building,11220.0,6754 4 AVENUE,4 AVENUE,ADDRESS,BROOKLYN,,Closed,08-03-2016 05:56:36 PM,08-01-2016 04:13:52 PM,10 BROOKLYN,BROOKLYN,977855.0,170923.0,BROOKLYN,40.6358184,-74.0230411,27.0
9167,9167,9167,9167,9167,99708,33760822,2016-07-05T11:00:00,2016-07-11T15:42:10,Construction Site,10011.0,205 WEST 13 STREET,WEST 13 STREET,ADDRESS,NEW YORK,,Closed,08-04-2016 12:56:57 PM,07-11-2016 04:42:10 PM,02 MANHATTAN,MANHATTAN,984084.0,208168.0,MANHATTAN,40.73804970000001,-74.000599,5.0
9168,9168,9168,9168,9168,99728,33762989,2016-07-05T11:00:00,,1-2 Family Dwelling,10306.0,14 WEED AVENUE,WEED AVENUE,ADDRESS,STATEN ISLAND,,Assigned,08-04-2016 08:54:42 AM,07-05-2016 09:00:12 AM,02 STATEN ISLAND,STATEN ISLAND,955270.0,145865.0,STATEN ISLAND,40.5669942,-74.1043069,
9169,9169,9169,9169,9169,99752,33765082,2016-07-05T11:00:00,2016-07-06T11:00:00,Catch Basin/Sewer,10012.0,,,INTERSECTION,NEW YORK,,Closed,08-04-2016 09:19:42 PM,07-06-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,984222.0,203553.0,MANHATTAN,40.7253826,-74.000101,1.0
9170,9170,9170,9170,9170,99765,33766272,2016-07-05T11:00:00,2016-07-18T11:00:00,1-2 Family Dwelling,10312.0,38 JEANETTE AVENUE,JEANETTE AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-04-2016 10:40:46 AM,07-18-2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,935396.0,137223.0,STATEN ISLAND,40.5431864,-74.1757763,13.0
9171,9171,9171,9171,9171,99787,33768517,2016-07-06T11:00:00,2016-07-16T11:00:00,1-2 Family Dwelling,10310.0,627 CARY AVENUE,CARY AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-05-2016 07:30:41 AM,07-16-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,950112.0,169536.0,STATEN ISLAND,40.6319479,-74.12299159999998,10.0
9172,9172,9172,9172,9172,99788,33768518,2016-07-06T11:00:00,2016-07-06T11:00:00,3+ Family Apt. Building,10013.0,504 CANAL STREET,CANAL STREET,ADDRESS,NEW YORK,,Closed,08-05-2016 02:46:10 PM,07-06-2016 02:56:22 PM,01 MANHATTAN,MANHATTAN,981628.0,203337.0,MANHATTAN,40.7247894,-74.00945959999999,0.0
9173,9173,9173,9173,9173,99819,33771852,2016-07-06T11:00:00,2016-07-12T11:00:00,1-2 Family Dwelling,10314.0,76 EVANS STREET,EVANS STREET,ADDRESS,STATEN ISLAND,,Closed,08-05-2016 07:31:42 PM,07-12-2016 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,942414.0,153169.0,STATEN ISLAND,40.5869909,-74.1506243,6.0
9174,9174,9174,9174,9174,99824,33772041,2016-07-06T11:00:00,2016-07-10T11:00:00,1-2 Family Dwelling,10314.0,116 CLERMONT PLACE,CLERMONT PLACE,ADDRESS,STATEN ISLAND,,Closed,08-05-2016 12:32:22 PM,07-10-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,948714.0,161347.0,STATEN ISLAND,40.6094653,-74.12798509999998,4.0
9175,9175,9175,9175,9175,99828,33772052,2016-07-06T11:00:00,2016-07-08T11:00:00,Other (Explain Below),10308.0,24 BARLOW AVENUE,BARLOW AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-05-2016 05:21:57 PM,07-08-2016 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,942933.0,143894.0,STATEN ISLAND,40.5615353,-74.148699,2.0
9176,9176,9176,9176,9176,99850,33774292,2016-07-06T11:00:00,,3+ Family Apt. Building,11220.0,460 52 STREET,52 STREET,ADDRESS,BROOKLYN,,Assigned,08-05-2016 08:36:14 PM,07-06-2016 08:50:31 PM,07 BROOKLYN,BROOKLYN,980805.0,174099.0,BROOKLYN,40.6445375,-74.01241390000001,
9177,9177,9177,9177,9177,99857,33775179,2016-07-06T11:00:00,2016-07-21T11:00:00,1-2 Family Dwelling,10302.0,49 MARIANNE STREET,MARIANNE STREET,ADDRESS,STATEN ISLAND,,Closed,08-05-2016 09:27:30 AM,07-21-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945818.0,166269.0,STATEN ISLAND,40.6229631,-74.1384432,15.0
9178,9178,9178,9178,9178,99862,33776161,2016-07-06T11:00:00,2016-07-25T11:00:00,School/Pre-School,11209.0,,,INTERSECTION,BROOKLYN,,Closed,08-05-2016 06:07:36 PM,07-25-2016 12:00:00 AM,10 BROOKLYN,BROOKLYN,978959.0,169181.0,BROOKLYN,40.6310377,-74.019062,19.0
9179,9179,9179,9179,9179,99897,33781433,2016-07-07T11:00:00,2016-07-11T11:00:00,Other (Explain Below),10012.0,,,INTERSECTION,NEW YORK,,Closed,08-06-2016 01:55:10 PM,07-11-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,984222.0,203553.0,MANHATTAN,40.7253826,-74.000101,4.0
9180,9180,9180,9180,9180,99912,33784671,2016-07-07T11:00:00,2016-07-11T11:00:00,Other (Explain Below),10014.0,WASHINGTON STREET,WASHINGTON STREET,BLOCKFACE,NEW YORK,,Closed,08-06-2016 09:59:54 PM,07-11-2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,981900.0,206796.0,MANHATTAN,40.7342836,-74.0084795,4.0
9181,9181,9181,9181,9181,99936,33790527,2016-07-08T11:00:00,2016-07-25T11:00:00,Other (Explain Below),11209.0,,,INTERSECTION,BROOKLYN,,Closed,08-07-2016 10:31:37 AM,07-25-2016 12:00:00 AM,10 BROOKLYN,BROOKLYN,978959.0,169181.0,BROOKLYN,40.6310377,-74.019062,17.0
9182,9182,9182,9182,9182,99943,33791806,2016-07-08T11:00:00,2016-07-30T11:00:00,1-2 Family Dwelling,10310.0,1040 FOREST AVENUE,FOREST AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-07-2016 01:28:03 PM,07-30-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,949820.0,167818.0,STATEN ISLAND,40.6272312,-74.1240348,22.0
9183,9183,9183,9183,9183,99951,33793190,2016-07-09T11:00:00,2016-07-18T11:00:00,3+ Family Mixed Use Building,10014.0,535 HUDSON STREET,HUDSON STREET,ADDRESS,NEW YORK,,Closed,08-08-2016 12:43:51 AM,07-18-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,982539.0,206891.0,MANHATTAN,40.7345445,-74.0061738,9.0
9184,9184,9184,9184,9184,99959,33794566,2016-07-09T11:00:00,2016-08-01T11:00:00,3+ Family Apt. Building,11220.0,211A 67 STREET,67 STREET,ADDRESS,BROOKLYN,,Closed,08-08-2016 12:08:09 AM,08-01-2016 12:00:00 AM,10 BROOKLYN,BROOKLYN,976750.0,171927.0,BROOKLYN,40.6385733,-74.0270235,23.0
9185,9185,9185,9185,9185,99979,33797502,2016-07-09T11:00:00,2016-07-18T11:00:00,3+ Family Apt. Building,10011.0,224 WEST 13 STREET,WEST 13 STREET,ADDRESS,NEW YORK,,Closed,08-08-2016 07:14:54 PM,07-18-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,984020.0,208197.0,MANHATTAN,40.7381293,-74.00083000000002,9.0
9186,9186,9186,9186,9186,99986,33798175,2016-07-09T11:00:00,2016-07-14T11:00:00,Commercial Building,11219.0,1284 65 STREET,65 STREET,ADDRESS,BROOKLYN,,Closed,08-08-2016 06:46:59 PM,07-14-2016 12:00:00 AM,10 BROOKLYN,BROOKLYN,983674.0,167457.0,BROOKLYN,40.62630720000001,-74.002075,5.0
9187,9187,9187,9187,9187,99996,33799763,2016-07-09T11:00:00,2016-07-11T11:00:00,Other (Explain Below),10282.0,NORTH END AVENUE,NORTH END AVENUE,BLOCKFACE,NEW YORK,,Closed,08-08-2016 10:22:57 PM,07-11-2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,980320.0,200629.0,MANHATTAN,40.7173561,-74.014177,2.0
9188,9188,9188,9188,9188,100009,33802825,2016-07-10T11:00:00,2016-07-15T12:16:36,3+ Family Apt. Building,10014.0,205 WEST 10TH STREET,WEST 10TH STREET,LATLONG,NEW YORK,,Closed,08-09-2016 12:14:38 AM,07-15-2016 01:16:36 PM,Unspecified MANHATTAN,MANHATTAN,983155.0,206760.0,MANHATTAN,40.7341861,-74.00394759999998,4.0
9189,9189,9189,9189,9189,100010,33802828,2016-07-09T11:00:00,2016-07-14T14:51:20,3+ Family Apt. Building,11231.0,589 HICKS STREET,HICKS STREET,ADDRESS,BROOKLYN,,Closed,08-08-2016 07:02:07 PM,07-14-2016 03:51:20 PM,06 BROOKLYN,BROOKLYN,983765.0,188083.0,BROOKLYN,40.6829211,-74.00174870000002,4.0
9190,9190,9190,9190,9190,100014,33803734,2016-07-10T11:00:00,2016-07-21T11:00:00,1-2 Family Dwelling,10302.0,257 DECKER AVENUE,DECKER AVENUE,LATLONG,STATEN ISLAND,,Closed,08-09-2016 05:32:11 PM,07-21-2016 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,945864.0,167740.0,STATEN ISLAND,40.6270027,-74.1382828,11.0
9191,9191,9191,9191,9191,100035,33807284,2016-07-10T11:00:00,2016-07-11T11:00:00,Other (Explain Below),10038.0,136-140 WILLIAM STREET,WILLIAM STREET,LATLONG,NEW YORK,,Closed,08-09-2016 03:18:38 AM,07-11-2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,982428.0,197723.0,MANHATTAN,40.7093812,-74.0065705,1.0
9192,9192,9192,9192,9192,100038,33807506,2016-07-11T11:00:00,2016-07-12T11:00:00,Other (Explain Below),10013.0,327 GREENWICH STREET,GREENWICH STREET,LATLONG,NEW YORK,,Closed,08-10-2016 01:07:16 AM,07-12-2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,981369.0,200714.0,MANHATTAN,40.7175903,-74.0103912,1.0
9193,9193,9193,9193,9193,100043,33808681,2016-07-10T11:00:00,2016-07-22T13:59:27,Other (Explain Below),10306.0,3315 AMBOY ROAD,AMBOY ROAD,LATLONG,STATEN ISLAND,,Closed,08-09-2016 01:42:54 PM,07-22-2016 02:59:27 PM,Unspecified STATEN ISLAND,STATEN ISLAND,946532.0,143432.0,STATEN ISLAND,40.56028370000001,-74.1357422,11.0
9194,9194,9194,9194,9194,100050,33809555,2016-07-11T11:00:00,2016-07-21T11:00:00,1-2 Family Dwelling,10302.0,257 DECKER AVENUE,DECKER AVENUE,ADDRESS,STATEN ISLAND,,Closed,08-10-2016 10:58:40 AM,07-21-2016 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,945807.0,167809.0,STATEN ISLAND,40.62719,-74.1384916,10.0
9195,9195,9195,9195,9195,100073,33811773,2016-07-11T11:00:00,2016-07-13T11:00:00,Other (Explain Below),10014.0,236-250 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,LATLONG,NEW YORK,,Closed,08-10-2016 06:16:19 PM,07-13-2016 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,983406.0,204511.0,MANHATTAN,40.7280121,-74.0030441,2.0
9196,9196,9196,9196,9196,100079,33811867,2016-07-11T11:00:00,2016-07-13T11:00:00,3+ Family Apt. Building,10011.0,244 WEST 13 STREET,WEST 13 STREET,ADDRESS,NEW YORK,,Closed,08-10-2016 02:07:52 PM,07-13-2016 12:00:00 AM,02 MANHATTAN,MANHATTAN,983942.0,208241.0,MANHATTAN,40.73825,-74.0011114,2.0
9197,9197,9197,9197,9197,100080,33811868,2016-07-11T11:00:00,2016-07-30T11:00:00,Commercial Building,10308.0,27 BROWER COURT,BROWER COURT,LATLONG,STATEN ISLAND,,Closed,08-10-2016 07:55:52 AM,07-30-2016 12:00:00 AM,Unspecified STATEN ISLAND,STATEN ISLAND,942242.0,140107.0,STATEN ISLAND,40.5511398,-74.1511612,19.0
9198,9198,9198,9198,9198,100083,33812912,2016-07-11T11:00:00,,Vacant Building,10304.0,13 FOUR CORNERS ROAD,FOUR CORNERS ROAD,ADDRESS,STATEN ISLAND,,Assigned,08-10-2016 09:00:58 PM,07-11-2016 09:06:25 PM,02 STATEN ISLAND,STATEN ISLAND,956071.0,154639.0,STATEN ISLAND,40.5910797,-74.1014605,
